DOM,SQFT,BEDS,BATHS,AGE,zip_cluster
0,2150,2,2.5,2,2129.0
50,645,2,1.0,58,2476.0
5,440,0,1.0,108,2132.0
7,825,3,1.0,115,2125.0
40,1252,2,2.0,113,1721.0
47,847,2,1.5,40,2114.0
47,1161,3,1.5,93,2446.0
40,2518,3,3.5,108,1832.0
30,1316,2,1.5,13,1902.0
46,817,2,1.0,46,2129.0
62,846,1,1.0,15,2118.0
28,1623,3,2.0,58,2131.0
59,692,2,1.5,88,1778.0
46,715,2,1.0,58,2472.0
39,1566,2,2.0,128,1913.0
60,920,2,1.5,15,1938.0
18,1112,2,1.0,219,2130.0
46,1589,3,2.0,30,2766.0
24,887,2,1.0,158,1841.0
25,1044,2,1.0,47,2026.0
46,1500,3,1.5,15,2130.0
50,3943,3,4.5,11,2143.0
46,1257,2,1.5,30,2110.0
22,1050,2,1.0,27,2118.0
52,1295,2,2.0,5,2333.0
66,3016,2,2.5,13,1583.0
55,1284,2,2.0,14,1604.0
40,2200,3,2.5,138,2143.0
45,767,1,1.0,119,1826.0
61,1338,2,2.0,17,2474.0
69,1000,1,1.0,12,2375.0
35,1054,2,1.0,31,1830.0
42,1812,3,2.0,118,1970.0
42,2005,5,3.5,117,2446.0
28,1200,3,2.0,118,1702.0
49,2068,3,2.5,12,1851.0
41,1008,2,1.5,45,1536.0
43,2000,2,3.0,11,1570.0
52,1200,2,1.0,83,2190.0
72,827,2,1.0,57,1970.0
37,1155,2,1.0,195,1824.0
35,1084,2,2.5,31,2127.0
27,1198,2,2.0,118,1906.0
18,617,2,1.0,98,2494.0
53,2166,3,2.5,5,1864.0
71,1901,2,2.5,23,2180.0
21,1145,2,2.0,118,1860.0
61,900,1,1.0,38,1970.0
33,1445,2,2.5,15,2482.0
42,1725,3,3.0,31,2135.0
28,1514,3,2.5,38,2129.0
42,1850,1,1.0,19,2139.0
42,2000,4,2.5,108,1952.0
42,1586,2,2.5,364,2359.0
21,1051,2,1.0,131,2081.0
20,1486,2,2.5,128,1453.0
6,1056,2,2.0,88,2109.0
91,1266,2,2.0,20,2145.0
54,794,2,1.0,147,2446.0
26,671,1,1.0,14,2341.0
59,1118,2,2.0,12,2631.0
14,827,2,1.0,52,2360.0
27,1500,2,1.5,2,2145.0
48,1054,3,1.0,128,1867.0
24,1786,3,2.5,13,1701.0
50,1152,2,1.5,32,1832.0
56,1153,3,2.0,-7981,1876.0
46,1297,3,2.0,-7981,2128.0
19,1878,2,3.5,118,2360.0
46,1020,2,1.5,13,1950.0
40,1066,2,1.0,48,2467.0
26,1232,3,2.5,48,1852.0
66,903,2,2.0,31,2130.0
70,2368,3,2.5,23,2446.0
36,1232,3,2.5,48,2301.0
57,1164,2,2.0,44,1721.0
41,910,2,2.0,113,1778.0
41,1879,2,2.5,12,1854.0
78,1900,2,1.5,31,2118.0
30,972,2,2.0,7,1527.0
40,1823,2,2.5,14,1938.0
26,1740,3,2.5,39,2021.0
19,2686,3,3.5,7,2215.0
50,1219,3,2.0,118,2116.0
22,2711,2,3.5,20,2038.0
36,1030,2,1.0,118,2718.0
61,2417,2,2.5,32,1902.0
40,1595,2,1.5,39,2420.0
27,1040,1,2.0,158,1760.0
40,2670,3,2.5,2,2124.0
35,910,1,1.0,48,2127.0
66,1437,2,2.0,5,1890.0
36,628,1,1.0,50,2151.0
40,2000,2,2.5,23,2780.0
67,2074,3,2.5,6,1886.0
84,2063,2,2.0,128,2072.0
12,1132,3,2.0,108,2762.0
64,970,2,2.0,118,2135.0
39,1000,3,1.0,48,2152.0
38,1671,2,2.5,8,2360.0
43,1065,2,2.0,2,2460.0
37,810,2,1.0,20,2631.0
98,3050,3,3.5,13,1938.0
38,1400,2,2.0,148,2144.0
39,1750,2,2.5,19,2130.0
44,2490,4,3.0,5,2115.0
39,1350,2,2.0,103,1545.0
18,836,1,1.0,14,2150.0
4,1210,2,2.0,98,2142.0
9,1274,2,1.5,34,1560.0
39,969,2,1.5,48,2125.0
38,2904,2,2.5,16,1966.0
36,1176,2,1.5,14,2649.0
40,795,1,1.0,118,1720.0
21,1425,2,1.0,198,2382.0
28,714,2,1.0,48,2467.0
60,1848,2,3.0,31,2135.0
84,1007,1,1.0,118,2639.0
35,960,2,1.0,46,2210.0
32,950,2,1.0,33,1801.0
23,1920,3,2.5,103,1949.0
25,760,2,1.0,48,2151.0
36,1052,2,2.0,32,1749.0
66,2015,3,2.5,21,2130.0
33,640,1,1.0,13,2127.0
65,810,1,1.0,44,1960.0
35,1665,3,1.5,38,2124.0
39,1552,2,2.5,30,2149.0
35,1900,2,2.5,12,2118.0
61,1764,2,2.5,11,2130.0
57,1776,2,2.5,20,2458.0
68,1794,2,2.5,15,2151.0
173,1120,2,1.5,30,1841.0
34,650,2,1.0,100,1821.0
64,936,2,1.0,118,2127.0
3,480,1,1.0,118,1701.0
4,975,2,1.5,100,2571.0
42,2031,3,2.5,10,2045.0
22,1179,2,2.0,30,2130.0
21,1420,3,2.0,118,1754.0
29,1358,2,2.0,12,2155.0
58,1100,2,2.0,2,2780.0
46,824,1,1.0,47,2760.0
6,3222,3,2.5,10,2139.0
41,935,2,2.0,33,2116.0
43,1500,2,2.0,32,2155.0
32,680,1,1.0,108,2341.0
31,1872,2,2.5,20,2476.0
47,1368,2,1.5,33,2132.0
44,1661,3,3.0,14,1851.0
38,640,2,1.0,49,2134.0
80,356,1,1.0,128,1719.0
34,1240,3,1.5,51,2110.0
47,2042,2,2.5,10,2109.0
30,2748,3,2.5,38,1890.0
39,1140,3,1.5,21,1860.0
46,1280,3,1.0,113,2118.0
38,1350,3,1.5,57,2760.0
28,1310,2,2.0,5,1537.0
23,817,3,1.0,107,2360.0
23,577,1,1.0,128,1748.0
40,1076,2,2.0,15,2072.0
28,1243,2,2.0,38,1945.0
113,1930,0,0.5,33,2111.0
10,1130,2,1.0,94,2019.0
32,781,2,1.0,113,2115.0
57,2550,3,3.0,3,2375.0
7,955,1,1.0,14,2150.0
7,661,1,1.0,36,1913.0
14,2201,2,2.5,13,2138.0
32,1032,2,1.5,33,1720.0
50,665,1,1.0,131,2145.0
53,987,2,2.0,98,2127.0
3,1077,3,2.0,108,2066.0
10,811,1,1.0,20,2760.0
28,1075,2,1.5,31,2114.0
7,2035,3,2.5,118,1760.0
21,1551,3,2.5,9,2111.0
28,1366,3,2.0,24,1915.0
28,832,2,1.0,5,1970.0
23,1570,2,2.5,34,1604.0
41,992,2,2.0,88,2124.0
72,2718,2,3.5,14,1930.0
22,1652,2,1.5,33,2143.0
19,1770,2,1.5,43,2760.0
20,700,1,1.0,98,2127.0
24,957,1,1.0,121,2048.0
33,3000,4,3.5,2,1880.0
27,2500,3,2.5,5,1915.0
24,565,1,1.0,118,1801.0
7,1350,2,2.0,132,2116.0
49,1184,2,2.0,11,1970.0
27,1979,2,1.5,24,2115.0
36,2600,2,2.5,9,2760.0
22,1533,3,2.0,118,2130.0
41,1472,2,1.5,30,2118.0
7,950,1,1.0,12,2141.0
5,1631,2,2.0,10,2338.0
20,510,1,1.0,113,2129.0
25,1620,3,2.0,20,2127.0
31,823,2,1.0,27,1720.0
31,1800,3,2.5,30,2215.0
27,1992,5,3.5,120,1886.0
23,1780,2,2.5,31,2125.0
49,828,1,1.0,118,1432.0
17,1681,2,2.0,108,1720.0
19,792,2,1.0,118,1863.0
46,1568,2,2.5,9,2110.0
26,2800,4,3.5,121,1748.0
6,2378,3,3.0,13,1420.0
28,1099,2,1.0,89,1810.0
48,1350,2,2.0,103,2145.0
5,1832,3,2.5,16,1970.0
26,766,1,1.0,16,2301.0
44,580,1,1.0,49,1845.0
18,1336,2,1.5,23,2127.0
26,889,2,1.0,37,1453.0
182,2500,3,2.5,33,1960.0
4,1120,2,2.0,46,1752.0
37,1629,2,2.0,15,2143.0
27,1370,2,1.0,17,1950.0
15,349,1,1.0,128,1832.0
55,783,2,1.0,48,2767.0
41,1500,2,2.5,2,2780.0
26,892,2,1.0,168,2649.0
32,1593,2,2.5,14,1830.0
37,663,1,1.0,20,1938.0
24,1155,2,2.0,12,2445.0
27,2922,2,3.5,5,1826.0
36,717,1,1.0,45,1830.0
62,756,1,1.0,51,2130.0
16,1130,2,2.0,33,2476.0
29,670,1,1.0,93,1867.0
46,1227,4,1.5,78,2186.0
48,2925,2,3.5,17,1757.0
32,1634,3,2.0,114,2472.0
35,1877,2,3.5,34,2093.0
22,1108,2,2.0,128,2115.0
25,1504,2,1.5,45,2476.0
37,1621,2,1.5,15,2356.0
42,2100,4,2.5,108,2631.0
47,1257,2,2.0,23,1609.0
34,2054,3,2.5,138,2132.0
25,2150,3,2.5,25,2155.0
40,772,1,1.0,93,1949.0
43,975,2,1.0,54,1952.0
15,1411,2,2.0,14,2118.0
29,1620,3,2.5,12,2043.0
42,960,2,1.5,33,2139.0
15,965,2,2.0,88,2492.0
41,1500,2,2.0,13,1420.0
11,845,2,1.0,45,2135.0
36,1058,2,1.5,33,2119.0
23,1154,2,1.5,31,2333.0
45,1153,2,2.0,14,2155.0
38,952,2,1.0,30,1852.0
23,1152,2,1.5,32,2142.0
33,1128,2,1.0,96,2045.0
18,1668,3,1.5,13,2130.0
29,696,1,1.0,48,1752.0
103,2150,2,2.5,17,2140.0
27,1560,2,1.5,35,2446.0
23,1038,4,1.0,0,2127.0
27,2068,3,2.5,10,2472.0
37,1044,2,1.5,47,2116.0
16,1728,3,1.5,28,1923.0
37,876,1,1.0,23,2118.0
24,610,1,1.0,39,2474.0
24,1190,3,1.0,98,1609.0
79,1243,2,2.0,38,2601.0
24,1754,2,2.5,31,2464.0
16,998,3,1.5,30,1880.0
44,1452,3,2.0,28,2138.0
80,1030,1,1.0,38,2093.0
23,1272,2,1.5,26,2445.0
23,936,2,1.0,31,1845.0
45,1512,3,2.0,108,2116.0
22,1122,2,1.5,32,1606.0
126,2450,3,2.5,12,1527.0
22,1650,2,1.5,30,2118.0
14,821,1,1.0,2,1835.0
29,1960,4,3.0,2,1880.0
36,700,1,1.0,8,2445.0
12,1112,2,1.0,110,2472.0
8,752,2,1.0,128,1845.0
49,1350,3,1.5,37,1915.0
15,1067,3,1.0,113,2760.0
53,1040,2,1.5,33,2718.0
21,2800,4,4.5,138,2451.0
21,629,1,1.0,118,2048.0
322,632,1,1.5,121,2458.0
24,974,2,2.0,11,1952.0
85,2181,4,2.5,3,1970.0
156,1776,2,2.5,20,2118.0
24,1574,2,2.5,70,2703.0
30,1328,2,2.0,143,2135.0
22,1012,1,1.0,11,1450.0
22,1425,3,1.0,113,1757.0
22,736,2,1.0,128,1832.0
3,2082,2,1.5,32,2110.0
21,1024,2,1.5,32,1867.0
23,1011,2,1.0,123,2111.0
3,1622,2,2.5,13,1524.0
18,2500,2,2.0,24,1915.0
33,2100,3,2.5,31,2134.0
49,1644,3,1.5,31,2324.0
3,768,1,1.5,108,2474.0
27,1350,3,2.5,30,1520.0
36,316,1,1.0,138,2143.0
23,1734,3,3.5,12,1950.0
22,2333,4,3.5,248,2152.0
20,1034,2,1.0,35,1718.0
17,720,2,2.0,103,1748.0
36,1059,3,2.0,138,2186.0
8,890,1,1.0,50,2718.0
260,1165,2,1.5,13,1581.0
20,3500,4,4.0,121,2127.0
16,738,1,1.5,119,1854.0
21,957,1,1.0,118,1844.0
21,1115,3,1.5,113,2134.0
12,2437,2,2.5,4,1902.0
6,1445,2,2.0,32,2127.0
16,1262,2,2.0,118,2108.0
8,552,1,1.0,55,2356.0
27,1406,2,2.0,2,2144.0
30,1518,2,2.5,30,2540.0
8,918,2,1.5,29,1720.0
41,885,1,1.0,144,2143.0
16,912,2,1.5,30,1880.0
27,1000,2,1.5,128,2115.0
21,2627,3,2.5,34,2127.0
20,675,1,1.0,51,1915.0
47,710,2,1.0,113,2124.0
47,1116,2,2.0,15,2631.0
22,1008,2,1.5,12,2446.0
36,1780,2,2.5,30,2118.0
27,1144,3,1.5,12,2129.0
89,2500,4,2.5,2,1970.0
20,2034,3,2.5,13,2375.0
10,375,0,1.0,33,2115.0
18,831,1,1.0,168,1960.0
17,2100,2,2.5,12,2338.0
42,1210,2,2.0,11,1824.0
34,1115,2,2.0,33,2703.0
26,610,1,1.0,98,1604.0
26,926,2,1.0,138,1826.0
18,834,2,1.5,37,1902.0
27,1506,3,2.5,128,1420.0
33,486,1,1.0,88,1581.0
33,1892,3,1.5,30,2139.0
42,1415,2,2.0,10,2021.0
58,856,2,1.5,54,2601.0
27,2100,1,3.0,31,2760.0
7,668,1,1.0,56,1832.0
6,952,2,2.0,0,2171.0
21,2015,3,3.0,118,2446.0
19,2015,3,3.0,118,1880.0
12,1377,2,1.0,118,2143.0
7,1007,2,2.0,103,1860.0
26,604,1,1.0,98,2139.0
21,1148,3,1.5,98,2720.0
21,1293,2,1.5,98,1863.0
21,1060,2,2.0,38,1826.0
62,790,2,1.0,129,2127.0
20,1704,2,2.5,9,2155.0
21,625,1,1.0,53,1824.0
27,2691,3,3.5,2,1826.0
19,1088,2,1.0,2,1760.0
6,1910,4,2.5,13,2135.0
29,1375,2,1.5,13,1721.0
26,1195,2,2.0,12,1852.0
16,1550,3,2.0,143,2109.0
35,768,1,1.0,98,1970.0
34,642,1,1.0,42,2145.0
7,640,1,1.0,11,2139.0
19,902,2,1.0,47,2780.0
7,2138,3,3.0,5,2116.0
17,700,1,1.0,31,2135.0
47,1116,2,2.0,14,2127.0
76,2101,3,2.5,31,2021.0
35,866,2,2.0,128,2110.0
39,1159,3,1.5,98,1913.0
19,898,2,2.5,118,1845.0
19,1007,2,2.0,118,2129.0
32,842,2,1.0,103,2038.0
95,1003,2,1.0,98,1510.0
22,960,2,1.0,90,2143.0
5,1200,2,1.0,53,2114.0
30,1350,2,1.5,168,2458.0
38,1160,2,1.0,168,2780.0
8,910,2,2.0,32,2478.0
31,702,1,1.0,31,2127.0
28,962,2,1.0,129,2130.0
7,657,1,1.0,32,1801.0
18,958,2,2.0,30,2116.0
33,1535,3,2.0,93,1906.0
29,696,1,1.0,47,1863.0
6,972,2,1.0,33,1923.0
8,1012,3,2.0,113,2458.0
27,1445,2,2.0,31,2124.0
3,1080,2,1.5,25,2116.0
18,998,1,1.5,98,1879.0
22,1240,2,1.5,33,1778.0
87,2101,2,2.0,168,2125.0
15,1113,2,1.0,96,2176.0
27,884,2,1.0,38,2116.0
10,888,2,1.0,50,2474.0
21,555,0,1.0,119,2128.0
4,2290,3,2.5,13,1520.0
12,1015,2,1.5,28,2453.0
32,2420,2,2.5,8,2631.0
28,880,2,1.0,33,2072.0
22,2275,2,2.5,41,1721.0
14,920,2,1.0,46,1863.0
48,1790,2,2.5,15,1923.0
24,922,2,1.5,30,1907.0
25,648,1,1.0,128,2472.0
200,1060,2,1.0,150,1721.0
39,1500,2,2.0,33,2118.0
19,910,2,2.0,37,1835.0
15,1102,2,2.0,29,2135.0
26,2750,3,3.5,2,2130.0
2,1726,3,2.5,15,2062.0
60,1745,2,2.5,2,2113.0
14,655,1,1.0,88,2143.0
7,842,2,2.0,102,1501.0
7,1455,2,2.5,128,1952.0
8,667,1,1.0,128,2360.0
47,2470,3,2.0,16,2148.0
1,712,1,1.0,128,2703.0
20,758,2,1.0,63,2118.0
35,1161,2,2.0,2,1450.0
8,903,2,1.0,48,2134.0
14,1100,2,2.0,2,1701.0
13,720,1,1.0,38,1510.0
37,1174,2,1.0,93,2045.0
20,1138,2,1.5,33,1824.0
31,464,1,1.0,98,2116.0
10,1180,2,1.5,33,2476.0
9,1420,3,1.5,32,2048.0
12,828,1,1.5,49,2370.0
16,865,2,1.0,138,2116.0
63,1700,2,3.5,32,2170.0
42,2096,3,2.5,13,2127.0
17,2310,2,2.5,5,2474.0
29,1010,2,1.0,67,2035.0
21,2196,2,2.5,19,1720.0
21,1072,2,1.5,32,1852.0
16,1092,2,1.5,10,1854.0
19,2071,3,2.5,36,1604.0
7,601,2,1.0,118,1830.0
18,980,2,1.5,30,2301.0
8,480,0,1.0,49,2467.0
18,1066,2,1.0,98,2639.0
17,1200,2,2.0,29,2474.0
22,1290,2,2.0,3,2125.0
28,1810,3,2.5,2,2169.0
3,1328,2,2.5,15,1721.0
27,592,1,1.0,35,1583.0
7,1600,3,2.5,145,2780.0
12,1172,2,2.0,32,2171.0
5,761,1,1.0,47,2111.0
21,421,1,1.0,93,2359.0
28,1786,3,2.0,148,2139.0
8,1700,3,3.0,101,2474.0
11,1890,2,2.5,31,2138.0
42,680,1,1.0,138,2150.0
16,667,1,1.0,143,2169.0
14,2772,3,2.5,128,2127.0
21,1887,2,2.5,118,2446.0
37,1805,2,2.5,20,2138.0
19,1420,3,2.5,106,2116.0
19,722,1,1.0,138,2132.0
9,1054,2,1.0,33,2131.0
16,665,1,1.0,98,2141.0
13,1165,2,2.0,107,2171.0
7,706,2,1.0,49,2189.0
26,1286,2,2.0,36,2171.0
23,1417,2,1.5,98,2134.0
19,662,1,1.0,108,1945.0
23,745,2,1.0,98,2169.0
23,991,2,1.0,98,1890.0
21,980,2,1.0,55,1876.0
20,1089,2,2.0,128,2141.0
798,1030,2,1.0,122,2125.0
16,1463,2,2.5,37,1923.0
5,1259,3,1.5,118,1863.0
19,1485,3,2.5,6,2149.0
15,1465,2,2.0,10,1905.0
22,472,1,1.0,113,2118.0
21,850,2,2.0,158,2459.0
5,777,2,1.0,168,1778.0
19,1054,2,1.0,32,1604.0
25,1492,3,2.5,12,2093.0
20,1318,2,1.5,30,2453.0
25,1945,3,2.5,11,2131.0
28,579,1,1.0,49,2189.0
36,1010,3,1.0,118,2143.0
26,1645,2,1.5,22,1915.0
23,1190,2,1.5,73,2141.0
26,1381,2,1.5,3,1824.0
33,1929,3,2.0,98,1907.0
43,926,2,1.0,44,2116.0
15,1020,2,1.0,118,2138.0
19,1708,2,1.5,40,2130.0
28,1024,2,1.5,45,1923.0
15,1200,2,2.0,128,2035.0
36,2007,2,2.0,26,2474.0
5,3099,3,3.0,29,1537.0
17,670,1,1.0,45,1876.0
18,1020,2,1.0,45,1569.0
20,1682,2,2.0,26,2116.0
63,430,0,1.0,49,2135.0
22,1688,2,2.5,13,1748.0
8,1424,3,1.5,98,1902.0
60,767,1,1.0,54,2108.0
20,736,2,1.0,48,2148.0
22,1680,3,2.0,44,2359.0
23,922,2,1.5,48,2127.0
36,1850,3,2.5,13,2128.0
20,1300,4,1.5,44,1940.0
20,1184,2,1.5,30,1746.0
24,1031,2,1.0,118,2135.0
31,1962,3,2.0,28,1532.0
29,685,1,1.0,45,2188.0
38,1040,3,2.0,12,1945.0
41,785,1,1.0,33,1527.0
14,1073,2,2.0,12,2135.0
4,1438,3,2.5,38,2332.0
23,1340,2,2.0,16,2118.0
20,2083,3,2.5,2,2021.0
54,704,1,1.0,128,2155.0
22,750,1,1.0,37,1760.0
7,1054,2,1.0,33,2121.0
35,885,2,1.0,35,1604.0
28,2201,2,2.5,13,2127.0
26,1104,3,1.0,118,2130.0
15,380,0,1.0,108,1760.0
22,1600,3,3.0,32,2139.0
18,1024,2,2.0,158,1966.0
17,1204,2,1.5,32,2571.0
19,1648,2,2.5,34,1602.0
10,1368,2,2.0,12,2138.0
8,765,1,1.0,15,2332.0
61,1345,2,2.5,148,2134.0
22,290,1,1.0,88,1949.0
43,425,0,1.0,88,2145.0
10,738,1,1.0,72,1453.0
4,850,2,1.0,50,2130.0
11,1090,2,2.0,31,2093.0
19,1188,2,1.5,33,2703.0
20,522,0,1.0,105,1854.0
15,811,2,1.0,93,2760.0
19,724,1,1.0,47,2368.0
19,590,1,1.0,17,2118.0
3,1152,2,1.5,32,2446.0
19,1308,2,1.5,118,2445.0
22,1009,2,1.0,33,1752.0
25,1320,2,1.5,30,1852.0
10,980,2,2.0,16,1609.0
6,669,1,1.0,31,1960.0
23,925,2,1.0,118,1702.0
18,2322,3,3.5,25,2143.0
16,2083,3,2.5,2,1420.0
16,694,2,1.0,28,1588.0
2,1146,2,2.0,13,2081.0
119,1900,3,3.5,108,2119.0
20,912,2,1.0,98,2135.0
63,1656,2,1.5,31,2149.0
15,658,1,1.0,11,2141.0
33,1260,2,2.0,113,2130.0
13,1796,2,1.5,40,1778.0
5,855,2,2.0,153,2476.0
23,2708,3,2.5,14,2135.0
31,1018,2,1.5,47,2019.0
14,2424,3,3.0,30,2072.0
50,1705,2,2.0,7,2464.0
35,855,2,1.0,50,2130.0
21,1549,2,3.0,30,2150.0
19,1000,2,2.0,88,1960.0
17,1426,2,1.5,30,1604.0
20,1742,2,2.5,20,2130.0
48,1164,2,1.0,123,2116.0
44,2730,3,4.5,131,2151.0
7,1056,2,2.0,98,1510.0
21,1100,2,1.0,32,1970.0
17,870,2,2.0,30,1930.0
15,1340,2,1.0,88,1913.0
38,2153,3,3.0,13,2129.0
15,906,3,1.0,118,2127.0
21,756,2,1.0,110,2129.0
16,900,2,2.0,15,2129.0
7,1167,2,2.0,118,2301.0
15,1160,2,1.5,92,2116.0
22,1251,3,2.0,98,2474.0
69,1293,2,2.0,50,2631.0
12,833,2,1.0,52,1527.0
24,1532,2,2.0,30,2138.0
15,983,2,2.0,18,1905.0
7,854,1,1.0,0,2127.0
60,522,1,1.0,118,1524.0
31,925,2,2.0,29,2324.0
43,2008,3,2.0,98,2452.0
19,1009,2,1.0,33,1863.0
21,1687,3,2.5,32,2066.0
7,765,2,1.0,98,2138.0
15,1277,2,2.0,16,1970.0
5,533,1,1.0,71,2151.0
6,1100,2,2.0,12,1550.0
3,1446,2,1.5,36,1867.0
19,802,1,1.0,118,1604.0
14,1050,2,3.0,98,1778.0
83,1546,2,1.5,13,2109.0
9,1084,2,2.0,17,2338.0
5,825,2,1.0,49,2155.0
54,2538,2,2.5,2,1420.0
20,676,2,1.0,56,2124.0
18,1175,2,2.0,128,2131.0
22,2361,2,2.5,2,1970.0
22,2361,2,2.5,2,1581.0
6,1180,2,2.0,98,1913.0
25,2345,3,2.5,12,2176.0
5,788,1,1.0,11,2062.0
35,912,2,1.0,33,2148.0
20,1117,2,2.0,29,2184.0
18,1800,3,1.5,21,2458.0
44,1013,1,1.5,4,1863.0
9,1152,2,1.5,30,2180.0
22,2083,2,2.5,15,2130.0
13,1128,2,1.5,13,1850.0
36,893,2,1.0,94,2116.0
15,2040,3,2.5,118,2446.0
29,1200,2,2.0,39,1803.0
50,1942,3,2.5,24,2144.0
20,710,2,1.0,73,1945.0
14,518,1,1.0,119,2762.0
19,969,2,1.0,31,2116.0
24,1095,2,2.0,31,2140.0
346,1592,2,1.5,32,2116.0
26,1186,2,2.0,33,2139.0
4,1818,3,2.0,14,2130.0
7,1407,3,1.5,124,1844.0
45,1200,2,2.0,12,1604.0
3,956,2,1.0,31,2140.0
14,1710,4,2.0,10,2125.0
167,1384,2,2.5,32,2703.0
22,672,2,1.0,63,2127.0
7,586,1,1.0,52,2155.0
33,1024,2,1.5,37,2180.0
26,708,2,1.0,49,2180.0
35,470,0,1.0,105,2155.0
15,526,0,1.0,105,1880.0
27,1254,2,2.0,30,2458.0
21,1873,2,2.5,33,1863.0
16,940,2,2.0,32,2116.0
2,906,2,1.0,48,2360.0
7,883,1,1.0,46,1746.0
20,578,1,1.0,45,2446.0
16,869,1,1.0,46,2324.0
157,889,1,1.0,168,2720.0
9,1775,3,2.0,33,2482.0
1,945,1,1.5,42,2155.0
22,1605,2,1.5,32,1970.0
21,2130,2,1.5,30,1864.0
16,1804,2,1.5,30,1754.0
3,925,2,1.0,118,2649.0
21,733,1,1.0,53,2043.0
21,616,1,1.0,43,2151.0
24,987,2,1.5,113,1537.0
18,815,2,1.0,12,2760.0
28,2352,3,2.5,47,2110.0
17,706,1,1.0,51,1902.0
9,649,1,1.0,158,2108.0
24,696,2,1.0,48,1748.0
6,360,0,1.0,50,1890.0
21,3131,3,3.5,14,2189.0
22,627,1,1.0,49,1890.0
17,816,1,1.0,35,2131.0
2,1300,1,2.0,118,2472.0
36,660,1,1.0,118,2131.0
3,820,1,1.0,16,2116.0
59,447,1,1.0,168,1826.0
29,336,0,1.0,125,2045.0
6,460,1,1.0,113,2127.0
20,875,1,1.0,131,1950.0
18,1691,3,2.5,20,2138.0
7,888,1,1.0,118,2467.0
7,1208,3,1.0,123,2026.0
2,1319,2,2.0,12,2130.0
19,725,1,1.0,48,2136.0
20,880,2,1.5,33,1609.0
24,1764,1,2.0,5,2127.0
16,1382,2,1.5,26,2021.0
14,1285,2,1.5,26,1844.0
8,840,1,1.0,37,1721.0
14,1150,2,2.0,22,2135.0
22,1872,2,1.5,33,2453.0
39,644,2,1.0,54,2148.0
10,562,1,1.0,37,2135.0
21,735,1,1.0,35,1760.0
6,1852,3,2.5,13,1550.0
33,425,0,1.0,118,2446.0
7,790,1,2.0,120,1879.0
6,1874,3,3.0,102,1519.0
16,1119,1,1.5,10,1854.0
5,1441,2,1.5,29,2148.0
20,2038,2,3.0,20,2043.0
21,2611,3,2.5,12,1852.0
5,986,2,1.5,40,2301.0
5,820,2,1.0,111,1845.0
22,1150,2,2.0,168,2324.0
19,1150,2,1.5,12,1450.0
15,700,2,1.0,168,2125.0
20,685,1,1.0,45,2143.0
7,990,2,1.5,158,2052.0
7,1216,2,2.0,30,1930.0
13,840,2,1.5,40,1867.0
16,1102,2,1.0,103,2115.0
5,635,1,1.0,119,1970.0
21,510,1,1.0,98,2127.0
12,605,1,1.0,118,2150.0
5,850,1,1.0,158,2127.0
22,2017,2,2.5,98,1970.0
19,1380,2,1.5,33,1960.0
20,895,2,2.0,108,1550.0
7,1111,2,2.0,118,2038.0
20,850,2,1.0,98,1532.0
6,1554,3,1.5,22,2019.0
19,1780,3,1.0,98,2066.0
19,1278,2,1.0,78,2169.0
21,858,1,1.0,26,2093.0
7,1257,3,1.0,90,1757.0
13,1758,2,2.5,14,1902.0
19,1325,2,2.0,5,1854.0
20,355,1,1.0,42,2150.0
12,692,2,1.0,118,2780.0
19,972,1,1.0,108,2150.0
28,1286,2,1.0,98,2127.0
13,1440,2,1.5,41,2720.0
12,1317,2,1.0,78,1453.0
18,2588,3,3.5,30,1879.0
19,935,2,1.0,49,2215.0
5,842,1,1.0,118,2038.0
8,1108,2,2.0,148,2375.0
18,990,2,2.0,15,1915.0
20,1288,2,1.0,118,1852.0
7,985,2,1.0,118,2451.0
20,1220,2,1.0,118,2474.0
43,868,3,1.0,218,2601.0
15,778,1,1.0,31,2038.0
110,821,1,1.0,2,2048.0
14,605,1,1.0,47,2155.0
17,1491,2,2.0,49,1826.0
26,1373,2,2.0,12,1862.0
17,556,1,1.0,46,1519.0
252,1044,2,1.5,30,2324.0
17,1524,3,2.5,31,1830.0
18,792,2,1.0,44,1748.0
14,864,2,1.0,53,1862.0
18,1520,2,2.5,14,2130.0
10,685,1,1.0,50,1757.0
24,973,1,1.0,44,1760.0
19,797,2,1.0,110,2151.0
311,3673,3,2.5,32,1760.0
6,1516,2,1.5,37,2081.0
311,2375,3,2.5,25,2151.0
8,802,2,1.0,98,2118.0
19,1209,3,2.0,29,1510.0
16,1328,2,1.5,26,2129.0
23,858,2,1.0,49,1742.0
3,2057,3,2.5,20,2639.0
25,1006,2,1.0,72,2155.0
21,1058,2,2.0,11,1581.0
15,1135,2,1.0,113,2038.0
99,1182,3,1.0,126,1930.0
20,1236,2,1.5,35,1867.0
22,541,1,1.0,118,2149.0
20,1241,2,1.5,118,1721.0
5,720,2,1.0,94,2127.0
5,744,1,1.0,128,2474.0
17,2090,2,3.0,31,1520.0
28,783,2,1.0,42,2446.0
15,2904,2,2.5,15,2766.0
17,2015,3,3.5,2,2460.0
7,800,2,1.0,39,2135.0
17,1240,2,2.0,118,1845.0
16,1155,2,1.5,27,1970.0
3,3300,3,4.0,118,2122.0
4,1216,2,1.5,32,2452.0
17,966,2,1.0,109,2703.0
13,873,1,1.0,108,2132.0
22,1228,3,2.0,30,1602.0
